scaffold_8_3 200 2275

scaffold_8_4 200 432
scaffold_8_4 533 563

scaffold_8_5 200 3403

scaffold_8_6 200 1606

scaffold_8_7 200 2452

scaffold_8_8 200 2530

scaffold_8_9 200 1402

scaffold_8_10 200 247
scaffold_8_10 385 2364

scaffold_1_13 200 775

scaffold_1_14 200 1687

scaffold_3_11 200 1418
scaffold_3_11 1470 1814
scaffold_3_11 2055 2546
scaffold_3_11 2706 2713
scaffold_3_11 2877 2910
scaffold_3_11 3006 3026
scaffold_3_11 3492 3550

scaffold_3_12 200 2137

scaffold_3_13 200 395
scaffold_3_13 630 2041

scaffold_3_14 200 715

scaffold_3_15 200 3332
scaffold_3_15 3372 4351

scaffold_3_16 200 997

scaffold_3_17 200 1144

scaffold_3_18 200 856

scaffold_3_19 200 1594

scaffold_3_20 200 2365

scaffold_1_15 200 493

scaffold_5_1 200 422
scaffold_5_1 502 1580

scaffold_1_16 200 3997

scaffold_1_17 200 1201

scaffold_1_18 200 1402

scaffold_1_19 200 250
scaffold_1_19 336 352
scaffold_1_19 439 6580

scaffold_2_12 200 1720
scaffold_2_12 1822 1872

scaffold_2_13 200 1900

scaffold_2_14 200 1852

scaffold_2_15 200 2260

scaffold_2_16 200 1648

scaffold_2_17 200 1354

scaffold_2_18 200 1231

scaffold_2_19 200 1186

scaffold_2_20 200 3622

scaffold_2_21 200 1249

scaffold_1_20 200 1690

scaffold_5_2 200 318
scaffold_5_2 729 2124

scaffold_4_8 200 1612

scaffold_1_21 200 1081

scaffold_2_22 200 550

scaffold_7_4 200 1234

scaffold_2_23 200 1182
scaffold_2_23 1452 4059

scaffold_2_24 200 1018

scaffold_2_25 200 946

scaffold_2_26 200 1738

scaffold_2_27 200 829

scaffold_2_28 200 910

scaffold_2_29 200 1768

scaffold_2_30 200 1471

scaffold_2_31 200 2197

scaffold_2_32 200 1351

scaffold_2_33 200 1771

scaffold_2_34 200 1315

scaffold_1_22 200 2398

scaffold_3_21 200 236
scaffold_3_21 303 2989

scaffold_3_22 200 3991

scaffold_1_23 200 823

scaffold_3_23 200 838

scaffold_3_24 200 1061
scaffold_3_24 1240 2513

scaffold_3_25 200 1012

scaffold_3_26 200 436

scaffold_3_27 200 1345

scaffold_3_28 200 1441

scaffold_3_29 200 829

scaffold_5_3 200 3472

scaffold_1_24 200 356
scaffold_1_24 456 1087

scaffold_4_9 200 1723

scaffold_5_4 200 1879

scaffold_5_5 200 2071

scaffold_5_6 200 278
scaffold_5_6 349 385
scaffold_5_6 452 566
scaffold_5_6 634 749
scaffold_5_6 1143 1156

scaffold_5_7 200 320
scaffold_5_7 973 1030

scaffold_5_8 200 202
scaffold_5_8 271 717

scaffold_5_9 200 4585

scaffold_5_10 200 1486

scaffold_5_11 200 1150

scaffold_7_5 200 4477

scaffold_1_25 200 461
scaffold_1_25 507 3010

scaffold_5_12 200 958

scaffold_5_13 200 922

scaffold_7_6 200 3466

scaffold_6_7 200 1804

scaffold_7_7 200 1006

scaffold_7_8 200 1678

scaffold_6_8 200 1183

scaffold_6_9 200 1036

scaffold_7_9 200 2530

scaffold_4_10 200 1687

scaffold_7_10 200 949
scaffold_7_10 1007 1508
scaffold_7_10 1708 1757

scaffold_1_26 200 264
scaffold_1_26 427 868

scaffold_2_35 200 1837

scaffold_7_11 200 451

scaffold_2_36 200 2530

scaffold_1_27 200 2241
scaffold_1_27 2433 2455

scaffold_5_14 200 1569
scaffold_5_14 3148 3835
scaffold_5_14 3895 3924

scaffold_1_28 200 2684
scaffold_1_28 2736 3976

scaffold_2_37 200 3328

scaffold_1_29 200 1642

scaffold_2_38 200 928

scaffold_2_39 200 1945

scaffold_1_30 200 1291

scaffold_2_40 200 667

scaffold_7_12 200 2737

scaffold_2_41 200 1561

scaffold_1_31 200 1795

scaffold_2_42 200 1534

scaffold_1_32 200 1621

scaffold_5_15 200 1528

scaffold_6_10 200 218
scaffold_6_10 279 1342

scaffold_6_11 200 1861

scaffold_6_12 200 598

scaffold_6_13 200 1831

scaffold_6_14 200 1105
scaffold_6_14 1433 4693

scaffold_6_15 200 2815

scaffold_6_16 200 1879

scaffold_6_17 200 1162

scaffold_6_18 200 907

scaffold_6_19 200 1256
scaffold_6_19 1330 1367
scaffold_6_19 1613 1999
scaffold_6_19 2092 2115

scaffold_1_33 200 3085

scaffold_3_30 200 2255
scaffold_3_30 2718 2960
scaffold_3_30 3321 8041

scaffold_6_20 200 778

scaffold_3_31 200 3973

scaffold_3_32 200 2455

scaffold_3_33 200 2158

scaffold_3_34 200 265
scaffold_3_34 451 1635

scaffold_3_35 200 604

scaffold_3_36 200 1759

scaffold_3_37 200 559

scaffold_3_38 200 673

scaffold_8_11 200 2308

scaffold_8_12 200 1823
scaffold_8_12 1875 2494

scaffold_8_13 200 1003

scaffold_8_14 200 841

scaffold_8_15 200 1138

scaffold_8_16 200 228
scaffold_8_16 853 2578

scaffold_8_17 200 246
scaffold_8_17 675 1065

scaffold_8_18 200 765
scaffold_8_18 826 1036

scaffold_6_21 200 1921

scaffold_6_22 200 2506

scaffold_8_19 200 3853

scaffold_8_20 200 616

scaffold_6_23 200 1813

scaffold_6_24 200 916

scaffold_6_25 200 538

scaffold_6_26 200 4144

scaffold_1_34 200 1006

scaffold_2_43 200 1609

scaffold_2_44 200 215
scaffold_2_44 282 1441

scaffold_1_35 200 1018

scaffold_1_36 200 1129

scaffold_1_37 200 730

scaffold_1_38 200 210
scaffold_1_38 267 1242

scaffold_1_39 200 1387

scaffold_1_40 200 919

scaffold_2_45 200 865

scaffold_2_46 200 297
scaffold_2_46 436 4360

scaffold_2_47 200 598

scaffold_2_48 200 2872

scaffold_2_49 200 7450

scaffold_2_50 200 1948

scaffold_2_51 200 1207

scaffold_2_52 200 1402

scaffold_1_41 200 502

scaffold_7_13 200 4707
scaffold_7_13 5085 5144
scaffold_7_13 5636 5652
scaffold_7_13 5928 6022

scaffold_4_11 200 1232
scaffold_4_11 1435 1439

scaffold_4_12 200 4074
scaffold_4_12 5202 5671
scaffold_4_12 5723 6129
scaffold_4_12 6290 6322

scaffold_4_13 200 396
scaffold_4_13 683 694
scaffold_4_13 797 828
scaffold_4_13 926 969
scaffold_4_13 1229 1307
scaffold_4_13 3047 4038

scaffold_5_16 200 2515

scaffold_4_14 200 210
scaffold_4_14 273 615

scaffold_7_14 200 748

scaffold_1_42 200 2749

scaffold_6_27 200 1153

scaffold_1_43 200 658

scaffold_5_17 200 2734

scaffold_1_44 200 733

scaffold_7_15 200 1645
scaffold_7_15 1868 2323

scaffold_1_45 200 1759

scaffold_6_28 200 1646
scaffold_6_28 2029 2048

scaffold_7_16 200 415
scaffold_7_16 506 907

scaffold_7_17 200 655

scaffold_4_15 200 1933

scaffold_7_18 200 1342

scaffold_1_46 200 238
scaffold_1_46 290 1339

scaffold_1_47 200 2224
scaffold_1_47 2283 2826
scaffold_1_47 2885 2910

scaffold_7_19 200 1189

scaffold_7_20 200 2572

scaffold_2_53 200 1546

scaffold_2_54 200 2317

scaffold_6_29 200 655

scaffold_6_30 200 805

scaffold_6_31 200 1162

scaffold_6_32 200 1660

scaffold_6_33 200 1462

scaffold_6_34 200 1180

scaffold_6_35 200 1921

scaffold_6_36 200 1480

scaffold_6_37 200 1732

scaffold_6_38 200 215
scaffold_6_38 272 1431

scaffold_3_39 200 2359

scaffold_3_40 200 1357

scaffold_3_41 200 2008

scaffold_3_42 200 3718

scaffold_3_43 200 1315

scaffold_3_44 200 1192

scaffold_3_45 200 1651

scaffold_3_46 200 1888

scaffold_5_18 200 1906

scaffold_5_19 200 260
scaffold_5_19 654 788
scaffold_5_19 3764 5703

scaffold_5_20 200 208
scaffold_5_20 434 488
scaffold_5_20 1775 1797
scaffold_5_20 2956 3034

scaffold_5_21 200 1338

scaffold_5_22 200 1549

scaffold_5_23 200 1114

scaffold_3_47 200 1063

scaffold_3_48 200 4108

scaffold_6_39 200 805

scaffold_1_48 200 1114

scaffold_6_40 200 808

scaffold_1_49 200 1426

scaffold_4_16 200 233
scaffold_4_16 624 829
scaffold_4_16 923 2975
scaffold_4_16 3084 4045

scaffold_4_17 200 922

scaffold_4_18 200 2062

scaffold_4_19 200 2047

scaffold_4_20 200 1261

scaffold_4_21 200 7946
scaffold_4_21 8038 8057

scaffold_4_22 200 202
scaffold_4_22 280 2130

scaffold_4_23 200 1306

scaffold_4_24 200 3859

scaffold_4_25 200 219
scaffold_4_25 291 1359

scaffold_1_50 200 1207

scaffold_3_49 200 1160
scaffold_3_49 1387 1439

scaffold_3_50 200 559

scaffold_3_51 200 650
scaffold_3_51 898 2012

scaffold_3_52 200 2467

scaffold_3_53 200 1609

scaffold_3_54 200 538

scaffold_3_55 200 700

scaffold_3_56 200 892

scaffold_5_24 200 1498

scaffold_3_57 200 1156

scaffold_3_58 200 1846

scaffold_4_26 200 212
scaffold_4_26 588 1003

scaffold_4_27 200 1012

scaffold_4_28 200 2089

scaffold_1_51 200 1192

scaffold_1_52 200 702
scaffold_1_52 779 800

scaffold_4_29 200 3400

scaffold_5_25 200 655

scaffold_4_30 200 1609

scaffold_1_53 200 1954

scaffold_4_31 200 1186

scaffold_1_54 200 1180

scaffold_1_55 200 829

scaffold_1_56 200 505

scaffold_5_26 200 1477

scaffold_1_57 200 541

scaffold_1_58 200 203
scaffold_1_58 562 878

scaffold_1_59 200 958

scaffold_1_60 200 1432

scaffold_1_61 200 1834

scaffold_1_62 200 3262

scaffold_1_63 200 766

scaffold_4_32 200 1171

scaffold_1_64 200 1942

scaffold_5_27 200 1702

scaffold_1_65 200 206
scaffold_1_65 316 683

scaffold_1_66 200 1171

scaffold_1_67 200 694

scaffold_1_68 200 835

scaffold_1_69 200 1054

scaffold_1_70 200 233
scaffold_1_70 480 722
scaffold_1_70 771 810
scaffold_1_70 1772 1857
scaffold_1_70 3680 5233
scaffold_1_70 5972 6307
scaffold_1_70 6362 7416

scaffold_1_71 200 1277
scaffold_1_71 1993 2081

scaffold_1_72 200 504
scaffold_1_72 550 1540

scaffold_1_73 200 2359

scaffold_1_74 200 1267

scaffold_1_75 200 1102

scaffold_1_76 200 2584

scaffold_1_77 200 221
scaffold_1_77 290 795

scaffold_1_78 200 1789

scaffold_1_79 200 2173
scaffold_1_79 3629 3646

scaffold_1_80 200 2254

scaffold_4_33 200 961

scaffold_1_81 200 1493
scaffold_1_81 1602 1663
scaffold_1_81 1757 1824
scaffold_1_81 2569 2628
scaffold_1_81 2705 2760
scaffold_1_81 2908 2989
scaffold_1_81 3206 3273
scaffold_1_81 3535 3562
scaffold_1_81 4125 4166
scaffold_1_81 4427 4445
scaffold_1_81 4804 4819
scaffold_1_81 4884 4915

scaffold_1_82 200 1252

scaffold_1_83 200 1252

scaffold_7_21 200 1210

scaffold_1_84 200 880

scaffold_1_85 200 1585

scaffold_1_86 200 4807

scaffold_1_87 200 1129

scaffold_1_88 200 2455

scaffold_1_89 200 520

scaffold_1_90 200 301
scaffold_1_90 392 742

scaffold_1_91 200 212
scaffold_1_91 290 1713

scaffold_5_28 200 1315

scaffold_3_59 200 850

scaffold_3_60 200 1225

scaffold_3_61 200 1540

scaffold_3_62 200 868

scaffold_3_63 200 1453

scaffold_3_64 200 1240

scaffold_3_65 200 1510

scaffold_3_66 200 253
scaffold_3_66 333 854

scaffold_3_67 200 4390

scaffold_3_68 200 2536

scaffold_6_41 200 913

scaffold_6_42 200 245
scaffold_6_42 487 532
scaffold_6_42 1848 2457
scaffold_6_42 2673 2774

scaffold_6_43 200 1897

scaffold_6_44 200 1624

scaffold_6_45 200 1606

scaffold_6_46 200 925

scaffold_6_47 200 1648

scaffold_6_48 200 353
scaffold_6_48 1001 1016
scaffold_6_48 1273 2203

scaffold_6_49 200 547

scaffold_6_50 200 955

scaffold_7_22 200 745

scaffold_7_23 200 2254

scaffold_8_21 200 3619

scaffold_8_22 200 1504

scaffold_8_23 200 1366

scaffold_8_24 200 357
scaffold_8_24 450 1077

scaffold_8_25 200 868

scaffold_8_26 200 2321
scaffold_8_26 2475 3181

scaffold_8_27 200 838

scaffold_8_28 200 1390

scaffold_8_29 200 2462
scaffold_8_29 2578 2582

scaffold_8_30 200 1480

scaffold_1_92 200 2083

scaffold_3_69 200 1714

scaffold_3_70 200 3673

scaffold_4_34 200 879
scaffold_4_34 1297 1520
scaffold_4_34 1907 1925
scaffold_4_34 2013 2051
scaffold_4_34 2115 2133
scaffold_4_34 2216 2235
scaffold_4_34 2323 2336
scaffold_4_34 2453 2463
scaffold_4_34 2552 2583
scaffold_4_34 2643 2697
scaffold_4_34 3089 3104
scaffold_4_34 3188 3199
scaffold_4_34 3347 3360
scaffold_4_34 4048 4057

scaffold_1_93 200 1072

scaffold_3_71 200 1147

scaffold_3_72 200 1510

scaffold_3_73 200 1186

scaffold_3_74 200 230
scaffold_3_74 322 923

scaffold_3_75 200 253
scaffold_3_75 736 1020

scaffold_3_76 200 1210

scaffold_3_77 200 305
scaffold_3_77 531 2170

scaffold_3_78 200 1183

scaffold_1_94 200 1234

scaffold_1_95 200 1744

scaffold_1_96 200 1866
scaffold_1_96 1927 2066
scaffold_1_96 2117 2142

scaffold_1_97 200 1063

scaffold_1_98 200 2305

scaffold_1_99 200 242
scaffold_1_99 832 895
scaffold_1_99 1142 2771

scaffold_1_100 200 1166
scaffold_1_100 1335 2233

scaffold_1_101 200 209
scaffold_1_101 270 562

scaffold_1_102 200 1639

scaffold_7_24 200 2551

scaffold_1_103 200 1181
scaffold_1_103 1254 1406
scaffold_1_103 1473 1739
scaffold_1_103 1912 1916

scaffold_1_104 200 380
scaffold_1_104 651 1621
scaffold_1_104 1770 1783
scaffold_1_104 3190 3430

scaffold_1_105 200 2218

scaffold_7_25 200 1741

scaffold_1_106 200 1831

scaffold_1_107 200 1675

scaffold_4_35 200 817

scaffold_1_108 200 652

scaffold_4_36 200 492
scaffold_4_36 583 616
scaffold_4_36 704 1669

scaffold_5_29 200 3502

scaffold_1_109 200 1012

scaffold_1_110 200 622

scaffold_4_37 200 1612
scaffold_4_37 1819 1824

scaffold_2_55 200 928

scaffold_2_56 200 2188

scaffold_3_79 200 1051

scaffold_3_80 200 649

scaffold_2_57 200 205
scaffold_2_57 699 3611
scaffold_2_57 3670 3762
scaffold_2_57 3842 3868

scaffold_2_58 200 246
scaffold_2_58 503 1340

scaffold_2_59 200 1042

scaffold_2_60 200 778

scaffold_3_81 200 487

scaffold_3_82 200 443
scaffold_3_82 591 1006

scaffold_3_83 200 209
scaffold_3_83 477 1433
scaffold_3_83 1508 1518

scaffold_3_84 200 1255

scaffold_3_85 200 868

scaffold_3_86 200 4545
scaffold_3_86 4653 4677

scaffold_3_87 200 664

scaffold_3_88 200 1609

scaffold_5_30 200 202
scaffold_5_30 714 1457

scaffold_5_31 200 2329

scaffold_5_32 200 2186
scaffold_5_32 2280 2896

scaffold_2_61 200 2485

scaffold_5_33 200 2065

scaffold_5_34 200 1027

scaffold_5_35 200 2866

scaffold_5_36 200 967

scaffold_2_62 200 2391
scaffold_2_62 3563 3593
scaffold_2_62 3649 3685
scaffold_2_62 3815 3863
scaffold_2_62 4751 4788
scaffold_2_62 4853 4913
scaffold_2_62 5029 5041
scaffold_2_62 5236 5248
scaffold_2_62 6175 6195
scaffold_2_62 6815 6851
scaffold_2_62 6913 7009

scaffold_1_111 200 970

scaffold_5_37 200 3172

scaffold_2_63 200 2806

scaffold_5_38 200 592

scaffold_5_39 200 1381

scaffold_5_40 200 1492

scaffold_5_41 200 1387

scaffold_5_42 200 2824

scaffold_2_64 200 257
scaffold_2_64 439 489
scaffold_2_64 1014 1026
scaffold_2_64 2239 2315
scaffold_2_64 3543 3824
scaffold_2_64 3984 4621

scaffold_5_43 200 2041

scaffold_5_44 200 1555

scaffold_4_38 200 3832

scaffold_1_112 200 907

scaffold_2_65 200 965
scaffold_2_65 1023 1044
scaffold_2_65 1698 1746

scaffold_5_45 200 736

scaffold_5_46 200 1279

scaffold_4_39 200 3763

scaffold_4_40 200 913

scaffold_4_41 200 1843

scaffold_1_113 200 4402

scaffold_7_26 200 865

scaffold_5_47 200 2308

scaffold_5_48 200 1708

scaffold_5_49 200 3379

scaffold_5_50 200 1279

scaffold_5_51 200 1003

scaffold_5_52 200 243
scaffold_5_52 298 1831

scaffold_5_53 200 754

scaffold_5_54 200 2866
scaffold_5_54 2971 3003

scaffold_4_42 200 985

scaffold_5_55 200 637

scaffold_5_56 200 208
scaffold_5_56 488 1234

scaffold_4_43 200 304
scaffold_4_43 595 2602
scaffold_4_43 2724 2749

scaffold_4_44 200 811

scaffold_4_45 200 890
scaffold_4_45 1329 1504

scaffold_1_114 200 1057

scaffold_1_115 200 1279

scaffold_7_27 200 284
scaffold_7_27 459 1201

scaffold_4_46 200 1999

scaffold_4_47 200 1390

scaffold_1_116 200 3199

scaffold_4_48 200 1249

scaffold_1_117 200 212
scaffold_1_117 423 441
scaffold_1_117 1437 1451
scaffold_1_117 1712 1809
scaffold_1_117 1873 2046
scaffold_1_117 2300 2428
scaffold_1_117 3021 3311
scaffold_1_117 3377 3384

scaffold_7_28 200 2542

scaffold_4_49 200 2131

scaffold_1_118 200 976

scaffold_1_119 200 2827

scaffold_4_50 200 946

scaffold_1_120 200 706

scaffold_1_121 200 1138

scaffold_1_122 200 3145

scaffold_1_123 200 218
scaffold_1_123 682 1046

scaffold_1_124 200 802

scaffold_3_89 200 913

scaffold_3_90 200 2545

scaffold_1_125 200 1823
scaffold_1_125 1974 2171
scaffold_1_125 2502 2513
scaffold_1_125 2683 2693
scaffold_1_125 3217 3235
scaffold_1_125 3413 3520
scaffold_1_125 3706 3720
scaffold_1_125 3886 3909
scaffold_1_125 4045 4055
scaffold_1_125 4175 4194
scaffold_1_125 4277 4310
scaffold_1_125 4384 4392
scaffold_1_125 4866 4876
scaffold_1_125 4957 4967
scaffold_1_125 5272 5318
scaffold_1_125 5544 5630
scaffold_1_125 5694 5885

scaffold_3_91 200 1768

scaffold_3_92 200 1933

scaffold_3_93 200 3136

scaffold_3_94 200 616

scaffold_3_95 200 2344

scaffold_3_96 200 1282

scaffold_3_97 200 3070

scaffold_3_98 200 766

scaffold_8_31 200 1018

scaffold_8_32 200 1666

scaffold_8_33 200 661

scaffold_8_34 200 997

scaffold_8_35 200 1705

scaffold_8_36 200 931

scaffold_8_37 200 3475

scaffold_8_38 200 733

scaffold_8_39 200 2599

scaffold_8_40 200 1006

scaffold_4_51 200 1672

scaffold_7_29 200 1561

scaffold_5_57 200 1519

scaffold_4_52 200 1312

scaffold_4_53 200 1540

scaffold_2_66 200 1081

scaffold_2_67 200 751

scaffold_2_68 200 3439

scaffold_2_69 200 1075

scaffold_2_70 200 1732

scaffold_2_71 200 2899

scaffold_2_72 200 1769
scaffold_2_72 1834 1874

scaffold_2_73 200 838

scaffold_2_74 200 6880

scaffold_2_75 200 1450

scaffold_2_76 200 1321

scaffold_2_77 200 1729

scaffold_2_78 200 3421

scaffold_2_79 200 202
scaffold_2_79 270 698

scaffold_2_80 200 1381

scaffold_2_81 200 1309

scaffold_5_58 200 1069

scaffold_4_54 200 1549

scaffold_4_55 200 898

scaffold_4_56 200 2005

scaffold_4_57 200 406

scaffold_4_58 200 1759

scaffold_4_59 200 877

scaffold_4_60 200 1015

scaffold_4_61 200 359
scaffold_4_61 633 950
scaffold_4_61 1233 4276

scaffold_4_62 200 213
scaffold_4_62 304 1384

scaffold_4_63 200 1414

scaffold_4_64 200 1267

scaffold_7_30 200 1039

scaffold_3_99 200 1144

scaffold_3_100 200 1228

scaffold_3_101 200 1291

scaffold_3_102 200 2998

scaffold_3_103 200 610

scaffold_3_104 200 1042

scaffold_3_105 200 953
scaffold_3_105 999 1981

scaffold_3_106 200 5368

scaffold_3_107 200 2386

scaffold_3_108 200 1966

scaffold_7_31 200 1291

scaffold_7_32 200 249
scaffold_7_32 1274 2428
scaffold_7_32 2483 2489

scaffold_2_82 200 1540

scaffold_2_83 200 2053

scaffold_6_51 200 3079

scaffold_6_52 200 243
scaffold_6_52 361 784

scaffold_7_33 200 2029

scaffold_2_84 200 1081

scaffold_6_53 200 1858

scaffold_6_54 200 673

scaffold_6_55 200 517

scaffold_6_56 200 266
scaffold_6_56 781 2177

scaffold_6_57 200 2512

scaffold_6_58 200 509
scaffold_6_58 585 3083
scaffold_6_58 4144 5727
scaffold_6_58 5885 6531
scaffold_6_58 6578 6583

scaffold_6_59 200 1648

scaffold_6_60 200 2506
scaffold_6_60 2717 3515
scaffold_6_60 3732 3859
scaffold_6_60 4008 4028

scaffold_3_109 200 1366

scaffold_3_110 200 1264

scaffold_3_111 200 1486

scaffold_3_112 200 327
scaffold_3_112 486 718
scaffold_3_112 881 3480

scaffold_3_113 200 1510

scaffold_3_114 200 3370

scaffold_3_115 200 2029

scaffold_3_116 200 250
scaffold_3_116 408 776
scaffold_3_116 1150 1158
scaffold_3_116 1281 1361

scaffold_5_59 200 2269

scaffold_5_60 200 1156

scaffold_5_61 200 3028

scaffold_5_62 200 2053

scaffold_3_117 200 1258

scaffold_3_118 200 1433
scaffold_3_118 1657 1676

scaffold_5_63 200 3994

scaffold_5_64 200 1549

scaffold_5_65 200 1108

scaffold_1_126 200 5656

scaffold_7_34 200 3085

scaffold_4_65 200 1582

scaffold_4_66 200 4123

scaffold_4_67 200 1444

scaffold_4_68 200 1822

scaffold_4_69 200 218
scaffold_4_69 299 2677
scaffold_4_69 2828 2889

scaffold_4_70 200 1339

scaffold_4_71 200 2431

scaffold_4_72 200 697

scaffold_4_73 200 800
scaffold_4_73 840 2203

scaffold_4_74 200 3979

scaffold_2_85 200 785
scaffold_2_85 1746 2126
scaffold_2_85 2181 2341

scaffold_2_86 200 1546

scaffold_2_87 200 2144
scaffold_2_87 2193 2974

scaffold_2_88 200 215
scaffold_2_88 1124 1560

scaffold_2_89 200 243
scaffold_2_89 391 1102

scaffold_2_90 200 1000

scaffold_2_91 200 643

scaffold_2_92 200 898

scaffold_2_93 200 736

scaffold_2_94 200 1873

scaffold_5_66 200 1348

scaffold_1_127 200 790

scaffold_5_67 200 2338

scaffold_5_68 200 1270
scaffold_5_68 2016 3093
scaffold_5_68 3762 6208

scaffold_4_75 200 1643
scaffold_4_75 2271 3442

scaffold_4_76 200 2995

scaffold_4_77 200 1858

scaffold_1_128 200 1027

scaffold_2_95 200 911
scaffold_2_95 1180 1265

scaffold_5_69 200 239
scaffold_5_69 310 1178

scaffold_1_129 200 204
scaffold_1_129 266 391
scaffold_1_129 537 2385

scaffold_4_78 200 248
scaffold_4_78 418 1010

scaffold_5_70 200 1861

scaffold_4_79 200 3493

scaffold_2_96 200 685

scaffold_1_130 200 4432

scaffold_5_71 200 4006

scaffold_4_80 200 727

scaffold_4_81 200 1243

scaffold_1_131 200 862

scaffold_2_97 200 1171

scaffold_7_35 200 1183

scaffold_4_82 200 1033

scaffold_5_72 200 640

scaffold_1_132 200 5104

scaffold_1_133 200 1162

scaffold_4_83 200 865

scaffold_4_84 200 1271
scaffold_4_84 1592 2598
scaffold_4_84 3019 3115
scaffold_4_84 3750 5120
scaffold_4_84 5294 6782
scaffold_4_84 6899 9186
scaffold_4_84 9240 9253

scaffold_1_134 200 1201

scaffold_2_98 200 1987

scaffold_7_36 200 1597

scaffold_5_73 200 2824

scaffold_4_85 200 1906

scaffold_4_86 200 2479

scaffold_4_87 200 2182

scaffold_4_88 200 1474

scaffold_7_37 200 5206

scaffold_1_135 200 673

scaffold_1_136 200 2692

scaffold_1_137 200 2131

scaffold_1_138 200 655

scaffold_1_139 200 5570
scaffold_1_139 5985 6076

scaffold_1_140 200 874

scaffold_1_141 200 2350

scaffold_1_142 200 3979

scaffold_1_143 200 252
scaffold_1_143 337 658

scaffold_1_144 200 1138

scaffold_1_145 200 1621

scaffold_1_146 200 356
scaffold_1_146 417 746
scaffold_1_146 1152 1168

scaffold_1_147 200 1201

scaffold_1_148 200 2296

scaffold_3_119 200 206
scaffold_3_119 332 354
scaffold_3_119 764 774
scaffold_3_119 1199 1365
scaffold_3_119 1501 1515
scaffold_3_119 2419 2448
scaffold_3_119 3032 3528

scaffold_3_120 200 1237

scaffold_3_121 200 3985

scaffold_3_122 200 1171

scaffold_3_123 200 247
scaffold_3_123 319 942

scaffold_3_124 200 1288

scaffold_3_125 200 1969

scaffold_3_126 200 1540

scaffold_3_127 200 841

scaffold_3_128 200 1381

scaffold_5_74 200 1246
